track_id,uri,track_href,analysis_url,duration_ms,time_signature,danceability,energy,track_key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type
6MJ5Q5tcNIWDrdBt3woKdj,spotify:track:6MJ5Q5tcNIWDrdBt3woKdj,https://api.spotify.com/v1/tracks/6MJ5Q5tcNIWDrdBt3woKdj,https://api.spotify.com/v1/audio-analysis/6MJ5Q5tcNIWDrdBt3woKdj,232133,4,0.516,0.443,4,-4.98,0,0.0382,0.137,0.00214,0.0549,0.541,88.798,audio_features
6MJd8qQqVS8ccO570s9QXh,spotify:track:6MJd8qQqVS8ccO570s9QXh,https://api.spotify.com/v1/tracks/6MJd8qQqVS8ccO570s9QXh,https://api.spotify.com/v1/audio-analysis/6MJd8qQqVS8ccO570s9QXh,258000,4,0.433,0.935,2,-7.937,1,0.0507,0.00162,0.00569,0.407,0.62,141.605,audio_features
6mkBbzyfK0EpywDk17taBg,spotify:track:6mkBbzyfK0EpywDk17taBg,https://api.spotify.com/v1/tracks/6mkBbzyfK0EpywDk17taBg,https://api.spotify.com/v1/audio-analysis/6mkBbzyfK0EpywDk17taBg,336667,4,0.568,0.837,2,-7.744,0,0.059,0.238,0.328,0.0754,0.833,111.186,audio_features
6mKubLaKaqlt0zcuzS6WhH,spotify:track:6mKubLaKaqlt0zcuzS6WhH,https://api.spotify.com/v1/tracks/6mKubLaKaqlt0zcuzS6WhH,https://api.spotify.com/v1/audio-analysis/6mKubLaKaqlt0zcuzS6WhH,298427,4,0.371,0.559,7,-21.589,1,0.91,0.697,0.00379,0.498,0.199,83.216,audio_features
6MKWCO8g2W05UcaFyfQ6Cl,spotify:track:6MKWCO8g2W05UcaFyfQ6Cl,https://api.spotify.com/v1/tracks/6MKWCO8g2W05UcaFyfQ6Cl,https://api.spotify.com/v1/audio-analysis/6MKWCO8g2W05UcaFyfQ6Cl,259973,4,0.484,0.559,5,-7.434,0,0.0401,0.0161,0.502,0.0562,0.522,161.055,audio_features
6ml01NkC9AfM4OICOtRxEY,spotify:track:6ml01NkC9AfM4OICOtRxEY,https://api.spotify.com/v1/tracks/6ml01NkC9AfM4OICOtRxEY,https://api.spotify.com/v1/audio-analysis/6ml01NkC9AfM4OICOtRxEY,274120,4,0.405,0.643,9,-4.974,1,0.0293,0.00372,0.000268,0.0902,0.278,173.803,audio_features
6mmSTVdZTSb9bGRdXo8zwq,spotify:track:6mmSTVdZTSb9bGRdXo8zwq,https://api.spotify.com/v1/tracks/6mmSTVdZTSb9bGRdXo8zwq,https://api.spotify.com/v1/audio-analysis/6mmSTVdZTSb9bGRdXo8zwq,475133,3,0.429,0.433,2,-14.851,1,0.0327,0.478,0.212,0.466,0.669,184.689,audio_features
6MNzgVslfd54vz89uAMd7Q,spotify:track:6MNzgVslfd54vz89uAMd7Q,https://api.spotify.com/v1/tracks/6MNzgVslfd54vz89uAMd7Q,https://api.spotify.com/v1/audio-analysis/6MNzgVslfd54vz89uAMd7Q,248120,4,0.559,0.795,1,-4.264,1,0.0331,0.00872,8.58e-06,0.086,0.198,129.128,audio_features
6mPk79CXsMEwpcIdL4QxL6,spotify:track:6mPk79CXsMEwpcIdL4QxL6,https://api.spotify.com/v1/tracks/6mPk79CXsMEwpcIdL4QxL6,https://api.spotify.com/v1/audio-analysis/6mPk79CXsMEwpcIdL4QxL6,383067,4,0.561,0.9,4,-4.968,1,0.0374,0.194,0.0658,0.156,0.703,84.148,audio_features
6mPsYhcy0UIScC4YyekLr0,spotify:track:6mPsYhcy0UIScC4YyekLr0,https://api.spotify.com/v1/tracks/6mPsYhcy0UIScC4YyekLr0,https://api.spotify.com/v1/audio-analysis/6mPsYhcy0UIScC4YyekLr0,295627,4,0.497,0.887,7,-8.077,1,0.0531,0.00185,0.55,0.38,0.341,127.661,audio_features
6MqMqEXEdbjcSwennmVN6c,spotify:track:6MqMqEXEdbjcSwennmVN6c,https://api.spotify.com/v1/tracks/6MqMqEXEdbjcSwennmVN6c,https://api.spotify.com/v1/audio-analysis/6MqMqEXEdbjcSwennmVN6c,290678,4,0.378,0.647,8,-7.37,0,0.0378,0.00758,0.242,0.102,0.18,152.073,audio_features
6MR6IIdpkBpA1lX6YVeqqn,spotify:track:6MR6IIdpkBpA1lX6YVeqqn,https://api.spotify.com/v1/tracks/6MR6IIdpkBpA1lX6YVeqqn,https://api.spotify.com/v1/audio-analysis/6MR6IIdpkBpA1lX6YVeqqn,232373,4,0.147,0.375,9,-14.092,1,0.0413,0.763,0.6,0.33,0.0781,85.983,audio_features
6mSkYcnyvntZVVb3uOVt9W,spotify:track:6mSkYcnyvntZVVb3uOVt9W,https://api.spotify.com/v1/tracks/6mSkYcnyvntZVVb3uOVt9W,https://api.spotify.com/v1/audio-analysis/6mSkYcnyvntZVVb3uOVt9W,295573,4,0.471,0.721,7,-3.496,1,0.0277,0.0579,0.0,0.094,0.3,92.882,audio_features
6mwS9ssEVKK7dmVVXwpbv7,spotify:track:6mwS9ssEVKK7dmVVXwpbv7,https://api.spotify.com/v1/tracks/6mwS9ssEVKK7dmVVXwpbv7,https://api.spotify.com/v1/audio-analysis/6mwS9ssEVKK7dmVVXwpbv7,272907,4,0.485,0.519,8,-5.886,0,0.0284,0.188,0.0,0.13,0.119,131.994,audio_features
6MX2TZYW6I9LsglKuoPyYu,spotify:track:6MX2TZYW6I9LsglKuoPyYu,https://api.spotify.com/v1/tracks/6MX2TZYW6I9LsglKuoPyYu,https://api.spotify.com/v1/audio-analysis/6MX2TZYW6I9LsglKuoPyYu,206779,4,0.466,0.723,7,-7.407,1,0.11,0.105,0.000194,0.329,0.566,73.968,audio_features
6MZc25P5QQDCYwUpYZ4gBA,spotify:track:6MZc25P5QQDCYwUpYZ4gBA,https://api.spotify.com/v1/tracks/6MZc25P5QQDCYwUpYZ4gBA,https://api.spotify.com/v1/audio-analysis/6MZc25P5QQDCYwUpYZ4gBA,238427,4,0.469,0.843,11,-5.982,0,0.0409,0.00136,0.0334,0.0696,0.298,122.324,audio_features
6n42oei7aEx2I0dcluKAGx,spotify:track:6n42oei7aEx2I0dcluKAGx,https://api.spotify.com/v1/tracks/6n42oei7aEx2I0dcluKAGx,https://api.spotify.com/v1/audio-analysis/6n42oei7aEx2I0dcluKAGx,136693,3,0.249,0.0994,6,-19.266,0,0.04,0.959,0.926,0.454,0.0357,118.99,audio_features
6nCwEBRLL1ycvUOyFGFTU9,spotify:track:6nCwEBRLL1ycvUOyFGFTU9,https://api.spotify.com/v1/tracks/6nCwEBRLL1ycvUOyFGFTU9,https://api.spotify.com/v1/audio-analysis/6nCwEBRLL1ycvUOyFGFTU9,138360,4,0.53,0.788,4,-8.563,0,0.0283,0.224,1.08e-06,0.0517,0.967,136.714,audio_features
6NDEiHpjL0nFS4joR0N5jD,spotify:track:6NDEiHpjL0nFS4joR0N5jD,https://api.spotify.com/v1/tracks/6NDEiHpjL0nFS4joR0N5jD,https://api.spotify.com/v1/audio-analysis/6NDEiHpjL0nFS4joR0N5jD,227493,4,0.775,0.237,7,-19.149,1,0.121,0.661,0.213,0.191,0.637,92.991,audio_features
6NeRpRTcFftvt3j1vF4Pcw,spotify:track:6NeRpRTcFftvt3j1vF4Pcw,https://api.spotify.com/v1/tracks/6NeRpRTcFftvt3j1vF4Pcw,https://api.spotify.com/v1/audio-analysis/6NeRpRTcFftvt3j1vF4Pcw,233760,4,0.719,0.936,5,-3.936,1,0.0969,0.00524,5.05e-05,0.36,0.276,103.655,audio_features
6nFJVPB8IGSUYMsAxaEL32,spotify:track:6nFJVPB8IGSUYMsAxaEL32,https://api.spotify.com/v1/tracks/6nFJVPB8IGSUYMsAxaEL32,https://api.spotify.com/v1/audio-analysis/6nFJVPB8IGSUYMsAxaEL32,218240,4,0.466,0.893,9,-5.599,1,0.118,0.0166,0.0,0.0879,0.543,105.103,audio_features
6NIhm22UWaECPEdGm7VqEC,spotify:track:6NIhm22UWaECPEdGm7VqEC,https://api.spotify.com/v1/tracks/6NIhm22UWaECPEdGm7VqEC,https://api.spotify.com/v1/audio-analysis/6NIhm22UWaECPEdGm7VqEC,128987,4,0.568,0.688,11,-9.357,1,0.0542,0.115,0.000261,0.203,0.836,136.853,audio_features
6NIjKr78LPH7jaISccjoG1,spotify:track:6NIjKr78LPH7jaISccjoG1,https://api.spotify.com/v1/tracks/6NIjKr78LPH7jaISccjoG1,https://api.spotify.com/v1/audio-analysis/6NIjKr78LPH7jaISccjoG1,235240,4,0.677,0.806,5,-7.631,0,0.0298,0.0239,0.0345,0.0624,0.919,112.009,audio_features
6nm2eQtcqHB9uMN13SxlNK,spotify:track:6nm2eQtcqHB9uMN13SxlNK,https://api.spotify.com/v1/tracks/6nm2eQtcqHB9uMN13SxlNK,https://api.spotify.com/v1/audio-analysis/6nm2eQtcqHB9uMN13SxlNK,155533,4,0.388,0.556,9,-15.281,1,0.0367,0.16,0.0238,0.323,0.852,82.314,audio_features
6Nm3W2Vy3LUn64RveFw8wJ,spotify:track:6Nm3W2Vy3LUn64RveFw8wJ,https://api.spotify.com/v1/tracks/6Nm3W2Vy3LUn64RveFw8wJ,https://api.spotify.com/v1/audio-analysis/6Nm3W2Vy3LUn64RveFw8wJ,311221,4,0.547,0.26,11,-10.766,0,0.0269,0.918,0.000305,0.102,0.302,102.888,audio_features
6nnH5zeFZOH3HMpEOG5DLg,spotify:track:6nnH5zeFZOH3HMpEOG5DLg,https://api.spotify.com/v1/tracks/6nnH5zeFZOH3HMpEOG5DLg,https://api.spotify.com/v1/audio-analysis/6nnH5zeFZOH3HMpEOG5DLg,214813,4,0.727,0.478,2,-6.121,1,0.0403,0.0564,0.000262,0.0801,0.909,166.364,audio_features
6NoaDn5QvJLOIvYfAS0tla,spotify:track:6NoaDn5QvJLOIvYfAS0tla,https://api.spotify.com/v1/tracks/6NoaDn5QvJLOIvYfAS0tla,https://api.spotify.com/v1/audio-analysis/6NoaDn5QvJLOIvYfAS0tla,391053,4,0.279,0.763,9,-5.507,0,0.0736,0.0402,0.000411,0.318,0.23,140.383,audio_features
6NOri6xrIoAeUe2cusgmCf,spotify:track:6NOri6xrIoAeUe2cusgmCf,https://api.spotify.com/v1/tracks/6NOri6xrIoAeUe2cusgmCf,https://api.spotify.com/v1/audio-analysis/6NOri6xrIoAeUe2cusgmCf,226253,4,0.324,0.883,6,-3.657,0,0.0337,0.0107,0.00937,0.174,0.533,153.969,audio_features
6nOsTV3cMjLh3k6Wpk468L,spotify:track:6nOsTV3cMjLh3k6Wpk468L,https://api.spotify.com/v1/tracks/6nOsTV3cMjLh3k6Wpk468L,https://api.spotify.com/v1/audio-analysis/6nOsTV3cMjLh3k6Wpk468L,367349,3,0.425,0.662,0,-9.877,1,0.0502,0.352,0.941,0.619,0.178,151.182,audio_features
6NQTKBmfF4QjORt9rRLIAg,spotify:track:6NQTKBmfF4QjORt9rRLIAg,https://api.spotify.com/v1/tracks/6NQTKBmfF4QjORt9rRLIAg,https://api.spotify.com/v1/audio-analysis/6NQTKBmfF4QjORt9rRLIAg,264333,3,0.464,0.546,3,-5.334,1,0.0302,0.0876,0.000228,0.183,0.225,138.117,audio_features
6ntNjoeZpmP3qMEF3tAlkh,spotify:track:6ntNjoeZpmP3qMEF3tAlkh,https://api.spotify.com/v1/tracks/6ntNjoeZpmP3qMEF3tAlkh,https://api.spotify.com/v1/audio-analysis/6ntNjoeZpmP3qMEF3tAlkh,237227,4,0.578,0.609,8,-9.053,1,0.0261,0.279,0.000111,0.169,0.615,110.857,audio_features
6NVuMdBwKcxKDJe3ICzZLP,spotify:track:6NVuMdBwKcxKDJe3ICzZLP,https://api.spotify.com/v1/tracks/6NVuMdBwKcxKDJe3ICzZLP,https://api.spotify.com/v1/audio-analysis/6NVuMdBwKcxKDJe3ICzZLP,145840,4,0.237,0.617,0,-6.908,1,0.0339,0.719,0.000658,0.23,0.156,103.071,audio_features
6nW1wvBh8Na357TJYyTk5z,spotify:track:6nW1wvBh8Na357TJYyTk5z,https://api.spotify.com/v1/tracks/6nW1wvBh8Na357TJYyTk5z,https://api.spotify.com/v1/audio-analysis/6nW1wvBh8Na357TJYyTk5z,214200,4,0.251,0.993,9,-2.658,1,0.195,0.00249,0.00016,0.267,0.127,120.352,audio_features
6nWneWHV6S5FhXkVBeMoLE,spotify:track:6nWneWHV6S5FhXkVBeMoLE,https://api.spotify.com/v1/tracks/6nWneWHV6S5FhXkVBeMoLE,https://api.spotify.com/v1/audio-analysis/6nWneWHV6S5FhXkVBeMoLE,170373,4,0.476,0.564,4,-6.283,1,0.0311,0.348,3.02e-06,0.0926,0.911,121.11,audio_features
6nx4sIzmwtg6O63o07djT6,spotify:track:6nx4sIzmwtg6O63o07djT6,https://api.spotify.com/v1/tracks/6nx4sIzmwtg6O63o07djT6,https://api.spotify.com/v1/audio-analysis/6nx4sIzmwtg6O63o07djT6,248960,4,0.46,0.799,7,-5.63,1,0.0334,0.00393,0.0,0.163,0.607,142.547,audio_features
6NYKusEB6NQBM214DxiO7t,spotify:track:6NYKusEB6NQBM214DxiO7t,https://api.spotify.com/v1/tracks/6NYKusEB6NQBM214DxiO7t,https://api.spotify.com/v1/audio-analysis/6NYKusEB6NQBM214DxiO7t,195933,4,0.773,0.734,3,-6.666,1,0.0273,0.241,4.57e-06,0.0415,0.953,119.027,audio_features
6nyZaTwQZCiheesdwc0XB4,spotify:track:6nyZaTwQZCiheesdwc0XB4,https://api.spotify.com/v1/tracks/6nyZaTwQZCiheesdwc0XB4,https://api.spotify.com/v1/audio-analysis/6nyZaTwQZCiheesdwc0XB4,117627,4,0.409,0.635,7,-4.677,1,0.0326,0.631,0.000197,0.0829,0.751,146.19,audio_features
6O2fGDuLTT67XT6wWbkKHh,spotify:track:6O2fGDuLTT67XT6wWbkKHh,https://api.spotify.com/v1/tracks/6O2fGDuLTT67XT6wWbkKHh,https://api.spotify.com/v1/audio-analysis/6O2fGDuLTT67XT6wWbkKHh,305800,4,0.325,0.953,10,-4.116,0,0.0648,0.000105,0.25,0.254,0.397,118.503,audio_features
6O3YVHQaeImvCBbJbalB00,spotify:track:6O3YVHQaeImvCBbJbalB00,https://api.spotify.com/v1/tracks/6O3YVHQaeImvCBbJbalB00,https://api.spotify.com/v1/audio-analysis/6O3YVHQaeImvCBbJbalB00,175387,4,0.642,0.845,0,-9.415,1,0.0672,0.0579,0.873,0.0747,0.616,125.351,audio_features
6O4vI0v0CBhH3BnKrwxGoc,spotify:track:6O4vI0v0CBhH3BnKrwxGoc,https://api.spotify.com/v1/tracks/6O4vI0v0CBhH3BnKrwxGoc,https://api.spotify.com/v1/audio-analysis/6O4vI0v0CBhH3BnKrwxGoc,68787,4,0.551,0.388,0,-26.103,1,0.128,0.974,0.933,0.096,0.0642,131.075,audio_features
6O5w78nzFazfs1W8DQHMeQ,spotify:track:6O5w78nzFazfs1W8DQHMeQ,https://api.spotify.com/v1/tracks/6O5w78nzFazfs1W8DQHMeQ,https://api.spotify.com/v1/audio-analysis/6O5w78nzFazfs1W8DQHMeQ,261480,4,0.517,0.628,4,-8.17,1,0.0311,0.126,2.67e-05,0.122,0.37,104.342,audio_features
6OAV8fioaa0JejSgBbb4WO,spotify:track:6OAV8fioaa0JejSgBbb4WO,https://api.spotify.com/v1/tracks/6OAV8fioaa0JejSgBbb4WO,https://api.spotify.com/v1/audio-analysis/6OAV8fioaa0JejSgBbb4WO,123560,4,0.449,0.272,8,-18.424,1,0.0569,0.549,0.000358,0.0851,0.428,138.412,audio_features
6odVNrn820IkdNB1zC3kii,spotify:track:6odVNrn820IkdNB1zC3kii,https://api.spotify.com/v1/tracks/6odVNrn820IkdNB1zC3kii,https://api.spotify.com/v1/audio-analysis/6odVNrn820IkdNB1zC3kii,288733,4,0.12,0.336,11,-8.298,0,0.0352,0.786,0.404,0.111,0.0679,72.64,audio_features
6Olq8PAcaNZOibq42NfNYq,spotify:track:6Olq8PAcaNZOibq42NfNYq,https://api.spotify.com/v1/tracks/6Olq8PAcaNZOibq42NfNYq,https://api.spotify.com/v1/audio-analysis/6Olq8PAcaNZOibq42NfNYq,352000,4,0.472,0.209,9,-18.207,1,0.0296,0.837,1.9e-05,0.0984,0.214,139.231,audio_features
6oOreFUfWS2qEKXCNe8AL5,spotify:track:6oOreFUfWS2qEKXCNe8AL5,https://api.spotify.com/v1/tracks/6oOreFUfWS2qEKXCNe8AL5,https://api.spotify.com/v1/audio-analysis/6oOreFUfWS2qEKXCNe8AL5,120867,1,0.463,0.0744,7,-16.094,0,0.0496,0.949,0.0,0.103,0.445,82.383,audio_features
6OoYJTh1BQHyqakcaQSNiu,spotify:track:6OoYJTh1BQHyqakcaQSNiu,https://api.spotify.com/v1/tracks/6OoYJTh1BQHyqakcaQSNiu,https://api.spotify.com/v1/audio-analysis/6OoYJTh1BQHyqakcaQSNiu,108813,4,0.596,0.433,11,-11.956,1,0.0379,0.838,0.116,0.816,0.679,81.367,audio_features
6Op2xt7hpi7m5MWVw4CwXA,spotify:track:6Op2xt7hpi7m5MWVw4CwXA,https://api.spotify.com/v1/tracks/6Op2xt7hpi7m5MWVw4CwXA,https://api.spotify.com/v1/audio-analysis/6Op2xt7hpi7m5MWVw4CwXA,278893,4,0.466,0.336,0,-12.43,1,0.0681,0.0147,0.834,0.232,0.0895,139.92,audio_features
6oqciM0WBIxBmRPoOL4iNF,spotify:track:6oqciM0WBIxBmRPoOL4iNF,https://api.spotify.com/v1/tracks/6oqciM0WBIxBmRPoOL4iNF,https://api.spotify.com/v1/audio-analysis/6oqciM0WBIxBmRPoOL4iNF,182413,4,0.58,0.753,1,-11.223,1,0.0479,0.022,0.00153,0.0934,0.573,105.22,audio_features
6OQCLaG8vDoRcgi7vzYEQK,spotify:track:6OQCLaG8vDoRcgi7vzYEQK,https://api.spotify.com/v1/tracks/6OQCLaG8vDoRcgi7vzYEQK,https://api.spotify.com/v1/audio-analysis/6OQCLaG8vDoRcgi7vzYEQK,179840,5,0.311,0.269,3,-18.388,1,0.273,0.826,0.0,0.587,0.256,201.722,audio_features
6oSUeW4gAMJb35uxAZqzUd,spotify:track:6oSUeW4gAMJb35uxAZqzUd,https://api.spotify.com/v1/tracks/6oSUeW4gAMJb35uxAZqzUd,https://api.spotify.com/v1/audio-analysis/6oSUeW4gAMJb35uxAZqzUd,287973,3,0.54,0.487,11,-6.739,0,0.031,0.65,0.000266,0.108,0.341,138.585,audio_features
6oTGB5bnoXWqdu3H9bWn1p,spotify:track:6oTGB5bnoXWqdu3H9bWn1p,https://api.spotify.com/v1/tracks/6oTGB5bnoXWqdu3H9bWn1p,https://api.spotify.com/v1/audio-analysis/6oTGB5bnoXWqdu3H9bWn1p,243493,4,0.577,0.523,4,-8.217,1,0.026,0.61,0.000129,0.301,0.522,89.988,audio_features
6ouKLOE8t6ZdLNYRPJ9GM9,spotify:track:6ouKLOE8t6ZdLNYRPJ9GM9,https://api.spotify.com/v1/tracks/6ouKLOE8t6ZdLNYRPJ9GM9,https://api.spotify.com/v1/audio-analysis/6ouKLOE8t6ZdLNYRPJ9GM9,278653,4,0.594,0.872,2,-4.82,1,0.026,0.108,0.0847,0.199,0.825,106.815,audio_features
6OVXTjRjE5vtdBGr52Rw1g,spotify:track:6OVXTjRjE5vtdBGr52Rw1g,https://api.spotify.com/v1/tracks/6OVXTjRjE5vtdBGr52Rw1g,https://api.spotify.com/v1/audio-analysis/6OVXTjRjE5vtdBGr52Rw1g,366333,4,0.656,0.629,11,-10.504,0,0.0485,0.516,0.083,0.31,0.743,122.75,audio_features
6oxfNEJkdEgN2QkMI3rZzl,spotify:track:6oxfNEJkdEgN2QkMI3rZzl,https://api.spotify.com/v1/tracks/6oxfNEJkdEgN2QkMI3rZzl,https://api.spotify.com/v1/audio-analysis/6oxfNEJkdEgN2QkMI3rZzl,696120,4,0.299,0.96,9,-5.459,1,0.244,0.00121,0.15,0.108,0.153,102.08,audio_features
6oZYLz0vZy8HhqwioRYtTp,spotify:track:6oZYLz0vZy8HhqwioRYtTp,https://api.spotify.com/v1/tracks/6oZYLz0vZy8HhqwioRYtTp,https://api.spotify.com/v1/audio-analysis/6oZYLz0vZy8HhqwioRYtTp,142947,4,0.285,0.979,2,-4.428,1,0.175,0.000144,0.0,0.334,0.108,182.7,audio_features
6P40T7JGHltgOpjTb5zh7J,spotify:track:6P40T7JGHltgOpjTb5zh7J,https://api.spotify.com/v1/tracks/6P40T7JGHltgOpjTb5zh7J,https://api.spotify.com/v1/audio-analysis/6P40T7JGHltgOpjTb5zh7J,330453,4,0.45,0.578,1,-8.646,1,0.0304,0.12,0.00211,0.0945,0.28,149.528,audio_features
6p4a3UnetiV2E64zHKImjr,spotify:track:6p4a3UnetiV2E64zHKImjr,https://api.spotify.com/v1/tracks/6p4a3UnetiV2E64zHKImjr,https://api.spotify.com/v1/audio-analysis/6p4a3UnetiV2E64zHKImjr,280517,4,0.236,0.725,4,-11.764,0,0.0652,0.00355,0.0381,0.36,0.472,127.154,audio_features
6p5RohbRLDSjeERMZ90hMg,spotify:track:6p5RohbRLDSjeERMZ90hMg,https://api.spotify.com/v1/tracks/6p5RohbRLDSjeERMZ90hMg,https://api.spotify.com/v1/audio-analysis/6p5RohbRLDSjeERMZ90hMg,272840,4,0.426,0.888,5,-5.052,0,0.21,0.693,0.00117,0.339,0.541,116.267,audio_features
6p6E3pMc9moSp5kV3BLN0y,spotify:track:6p6E3pMc9moSp5kV3BLN0y,https://api.spotify.com/v1/tracks/6p6E3pMc9moSp5kV3BLN0y,https://api.spotify.com/v1/audio-analysis/6p6E3pMc9moSp5kV3BLN0y,214382,4,0.569,0.266,3,-10.684,1,0.0303,0.945,0.000523,0.142,0.279,135.754,audio_features
6paTGDIzttPSNR6UXPuJYd,spotify:track:6paTGDIzttPSNR6UXPuJYd,https://api.spotify.com/v1/tracks/6paTGDIzttPSNR6UXPuJYd,https://api.spotify.com/v1/audio-analysis/6paTGDIzttPSNR6UXPuJYd,193173,4,0.562,0.352,9,-14.349,0,0.029,0.591,0.0,0.106,0.555,98.856,audio_features
6PeqQxfixgLlC54sQVCwxK,spotify:track:6PeqQxfixgLlC54sQVCwxK,https://api.spotify.com/v1/tracks/6PeqQxfixgLlC54sQVCwxK,https://api.spotify.com/v1/audio-analysis/6PeqQxfixgLlC54sQVCwxK,278613,4,0.632,0.696,7,-5.886,0,0.0425,0.0627,0.00186,0.0973,0.488,98.014,audio_features
6pivm7pNF4GyBkHNGseHCS,spotify:track:6pivm7pNF4GyBkHNGseHCS,https://api.spotify.com/v1/tracks/6pivm7pNF4GyBkHNGseHCS,https://api.spotify.com/v1/audio-analysis/6pivm7pNF4GyBkHNGseHCS,202867,4,0.531,0.864,7,-4.534,1,0.08,0.00164,0.132,0.884,0.665,130.722,audio_features
6pJ07EFEWhPGULotlinRRf,spotify:track:6pJ07EFEWhPGULotlinRRf,https://api.spotify.com/v1/tracks/6pJ07EFEWhPGULotlinRRf,https://api.spotify.com/v1/audio-analysis/6pJ07EFEWhPGULotlinRRf,247573,4,0.436,0.182,7,-17.198,1,0.0331,0.829,0.000728,0.0985,0.242,114.952,audio_features
6PjwQuGroTMC11fYoieEln,spotify:track:6PjwQuGroTMC11fYoieEln,https://api.spotify.com/v1/tracks/6PjwQuGroTMC11fYoieEln,https://api.spotify.com/v1/audio-analysis/6PjwQuGroTMC11fYoieEln,177400,4,0.595,0.618,2,-7.209,1,0.0318,0.0205,0.00423,0.101,0.549,112.018,audio_features
6plffEM6YrVZISsR5lTP0W,spotify:track:6plffEM6YrVZISsR5lTP0W,https://api.spotify.com/v1/tracks/6plffEM6YrVZISsR5lTP0W,https://api.spotify.com/v1/audio-analysis/6plffEM6YrVZISsR5lTP0W,145027,4,0.631,0.902,0,-6.505,1,0.0317,0.0353,0.000148,0.12,0.894,136.643,audio_features
6plKymQxMhb3dKPHEvGcsj,spotify:track:6plKymQxMhb3dKPHEvGcsj,https://api.spotify.com/v1/tracks/6plKymQxMhb3dKPHEvGcsj,https://api.spotify.com/v1/audio-analysis/6plKymQxMhb3dKPHEvGcsj,125533,4,0.57,0.945,4,-10.429,1,0.0601,0.0472,1.62e-06,0.0997,0.606,98.25,audio_features
6PPhp1qpAjLUxQr75vSD4H,spotify:track:6PPhp1qpAjLUxQr75vSD4H,https://api.spotify.com/v1/tracks/6PPhp1qpAjLUxQr75vSD4H,https://api.spotify.com/v1/audio-analysis/6PPhp1qpAjLUxQr75vSD4H,291736,4,0.432,0.425,9,-12.165,1,0.0918,0.312,3.19e-06,0.105,0.589,144.821,audio_features
6pPOkr2OxhQ6htrzOiDmq9,spotify:track:6pPOkr2OxhQ6htrzOiDmq9,https://api.spotify.com/v1/tracks/6pPOkr2OxhQ6htrzOiDmq9,https://api.spotify.com/v1/audio-analysis/6pPOkr2OxhQ6htrzOiDmq9,158627,5,0.631,0.424,6,-9.106,1,0.0438,0.796,0.000143,0.118,0.589,126.127,audio_features
6Pq9MmkDQYZiiCDpxnvrf6,spotify:track:6Pq9MmkDQYZiiCDpxnvrf6,https://api.spotify.com/v1/tracks/6Pq9MmkDQYZiiCDpxnvrf6,https://api.spotify.com/v1/audio-analysis/6Pq9MmkDQYZiiCDpxnvrf6,275867,4,0.401,0.556,2,-10.532,1,0.0513,0.0828,0.000359,0.589,0.654,85.206,audio_features
6PQfKlBmj8GcyHOIwio9IB,spotify:track:6PQfKlBmj8GcyHOIwio9IB,https://api.spotify.com/v1/tracks/6PQfKlBmj8GcyHOIwio9IB,https://api.spotify.com/v1/audio-analysis/6PQfKlBmj8GcyHOIwio9IB,229827,4,0.5,0.713,9,-8.654,1,0.0558,0.223,0.0,0.0635,0.422,133.658,audio_features
6PRZIYPOPMt5y8wGofp44d,spotify:track:6PRZIYPOPMt5y8wGofp44d,https://api.spotify.com/v1/tracks/6PRZIYPOPMt5y8wGofp44d,https://api.spotify.com/v1/audio-analysis/6PRZIYPOPMt5y8wGofp44d,191427,4,0.452,0.826,0,-7.144,1,0.0465,0.00581,0.963,0.389,0.207,123.182,audio_features
6PSIzRBv7J3o6Vz8SFDKaT,spotify:track:6PSIzRBv7J3o6Vz8SFDKaT,https://api.spotify.com/v1/tracks/6PSIzRBv7J3o6Vz8SFDKaT,https://api.spotify.com/v1/audio-analysis/6PSIzRBv7J3o6Vz8SFDKaT,232387,3,0.315,0.5,9,-9.837,1,0.0276,0.5,0.434,0.227,0.141,78.515,audio_features
6PT7wUJefYPEU1lX1lcLRJ,spotify:track:6PT7wUJefYPEU1lX1lcLRJ,https://api.spotify.com/v1/tracks/6PT7wUJefYPEU1lX1lcLRJ,https://api.spotify.com/v1/audio-analysis/6PT7wUJefYPEU1lX1lcLRJ,249213,4,0.339,0.286,9,-12.334,1,0.0344,0.752,2.71e-05,0.085,0.192,93.013,audio_features
6PtRNOkuXALHwogMnc9NCx,spotify:track:6PtRNOkuXALHwogMnc9NCx,https://api.spotify.com/v1/tracks/6PtRNOkuXALHwogMnc9NCx,https://api.spotify.com/v1/audio-analysis/6PtRNOkuXALHwogMnc9NCx,264333,4,0.756,0.474,9,-12.224,0,0.0304,0.104,0.0326,0.0797,0.905,93.771,audio_features
6ptzEN5p1hdSxFiLfArq3G,spotify:track:6ptzEN5p1hdSxFiLfArq3G,https://api.spotify.com/v1/tracks/6ptzEN5p1hdSxFiLfArq3G,https://api.spotify.com/v1/audio-analysis/6ptzEN5p1hdSxFiLfArq3G,112960,4,0.479,0.692,2,-11.988,1,0.179,0.0206,0.0,0.231,0.584,165.307,audio_features
